Test,Grade,District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
Reading,3,111,Plymouth School District,4,Harry S. Fisher Elementary School,2009-10,66,234,56.1,71.2
Reading,3,111,Plymouth School District,2,Plymouth Center School,2009-10,58,250.3,63.8,74.1
Reading,3,112,Pomfret School District,1,Pomfret Community School,2009-10,49,267.6,81.6,89.8
Reading,3,113,Portland School District,4,Gildersleeve School,2009-10,130,251.8,68.5,86.9
Reading,3,114,Preston School District,4,Preston Veterans' Memorial School,2009-10,41,243.1,48.8,70.7
Reading,3,116,Putnam School District,3,Putnam Elementary School,2009-10,94,220.3,39.4,59.6
Reading,3,117,Redding School District,1,Redding Elementary School,2009-10,134,255.7,76.1,89.6
Reading,3,206,Regional School District 06,1,Goshen Center School,2009-10,25,260.4,80,96
Reading,3,206,Regional School District 06,2,James Morris School,2009-10,29,251,65.5,79.3
Reading,3,206,Regional School District 06,3,Warren Elementary School,2009-10,**,**,**,**
Reading,3,210,Regional School District 10,3,Harwinton Consolidated School,2009-10,105,259.8,75.2,87.6
Reading,3,210,Regional School District 10,2,Lake Garda Elementary School,2009-10,115,266.4,81.7,91.3
Reading,3,212,Regional School District 12,2,Booth Free School,2009-10,23,253.2,65.2,87
Reading,3,212,Regional School District 12,1,The Burnham School,2009-10,24,259.6,75,83.3
Reading,3,212,Regional School District 12,4,Washington Primary School,2009-10,28,254.9,67.9,92.9
Reading,3,213,Regional School District 13,2,Francis E. Korn School,2009-10,98,242.5,68.4,79.6
Reading,3,213,Regional School District 13,5,John Lyman School,2009-10,75,255,76,89.3
Reading,3,214,Regional School District 14,2,Mitchell Elementary School,2009-10,144,242.8,66,79.9
Reading,3,215,Regional School District 15,4,Gainfield Elementary School,2009-10,78,253.2,70.5,88.5
Reading,3,215,Regional School District 15,7,Long Meadow Elementary School,2009-10,96,259.8,71.9,88.5
Reading,3,215,Regional School District 15,6,Middlebury Elementary School,2009-10,88,253.2,69.3,90.9
Reading,3,215,Regional School District 15,5,Pomperaug School,2009-10,84,255.2,73.8,85.7
Reading,3,216,Regional School District 16,3,Algonquin School,2009-10,100,258.2,71,91
Reading,3,216,Regional School District 16,1,Laurel Ledge School,2009-10,65,231,36.9,61.5
Reading,3,217,Regional School District 17,2,Burr District Elementary School,2009-10,45,255.9,75.6,88.9
Reading,3,217,Regional School District 17,1,Haddam Elementary School,2009-10,46,255.7,78.3,87
Reading,3,217,Regional School District 17,3,Killingworth Elementary School,2009-10,94,254.2,75.5,85.1
Reading,3,218,Regional School District 18,3,Center School,2009-10,90,254.4,70,86.7
Reading,3,218,Regional School District 18,1,Lyme Consolidated School,2009-10,20,251.2,65,95
Reading,3,118,Ridgefield School District,8,Barlow Mountain Elementary School,2009-10,57,252.3,70.2,82.5
Reading,3,118,Ridgefield School District,6,Branchville Elementary School,2009-10,69,268.2,84.1,94.2
Reading,3,118,Ridgefield School District,4,Farmingville Elementary School,2009-10,48,266,87.5,91.7
Reading,3,118,Ridgefield School District,3,Ridgebury Elementary School,2009-10,72,254.9,72.2,86.1
Reading,3,118,Ridgefield School District,5,Scotland Elementary School,2009-10,56,270.8,91.1,94.6
Reading,3,118,Ridgefield School District,2,Veterans Park Elementary School,2009-10,66,261.6,78.8,86.4
Reading,3,119,Rocky Hill School District,4,Myrtle H. Stevens School,2009-10,85,243,61.2,71.8
Reading,3,119,Rocky Hill School District,5,West Hill School,2009-10,90,258.6,77.8,91.1
Reading,3,121,Salem School District,1,Salem Elementary School,2009-10,51,258.6,74.5,82.4
Reading,3,122,Salisbury School District,1,Salisbury Central School,2009-10,25,265.1,88,100
Reading,3,123,Scotland School District,1,Scotland Elementary School,2009-10,**,**,**,**
Reading,3,124,Seymour School District,3,Anna L. Lopresti School,2009-10,55,232.9,43.6,60
Reading,3,124,Seymour School District,1,Bungay School,2009-10,102,244.9,67.6,76.5
Reading,3,124,Seymour School District,4,Paul Chatfield School,2009-10,50,243.9,54,70
Reading,3,125,Sharon School District,1,Sharon Center School,2009-10,24,247.8,62.5,87.5
Reading,3,126,Shelton School District,10,Booth Hill School,2009-10,59,253.2,83.1,88.1
Reading,3,126,Shelton School District,5,Elizabeth Shelton School,2009-10,72,248.2,62.5,80.6
Reading,3,126,Shelton School District,4,Lafayette School,2009-10,43,213.2,25.6,58.1
Reading,3,126,Shelton School District,8,Long Hill School,2009-10,77,259.9,79.2,94.8
Reading,3,126,Shelton School District,9,Mohegan School,2009-10,92,247.5,72.8,83.7
Reading,3,126,Shelton School District,6,Sunnyside School,2009-10,43,245,60.5,76.7
Reading,3,127,Sherman School District,1,Sherman School,2009-10,47,261.3,80.9,89.4
Reading,3,270,Side By Side Community School District,1,Side By Side Community School,2009-10,23,215.1,43.5,52.2
Reading,3,128,Simsbury School District,1,Central School,2009-10,58,267.3,81,89.7
Reading,3,128,Simsbury School District,6,Latimer Lane School,2009-10,72,265.7,80.6,90.3
Reading,3,128,Simsbury School District,7,Squadron Line School,2009-10,108,261.2,77.8,92.6
Reading,3,128,Simsbury School District,3,Tariffville School,2009-10,45,263.3,77.8,88.9
Reading,3,128,Simsbury School District,4,Tootin' Hills School,2009-10,64,267.4,81.3,89.1
Reading,3,129,Somers School District,4,Somers Elementary School,2009-10,124,234.2,56.5,67.7
Reading,3,132,South Windsor School District,7,Eli Terry School,2009-10,62,235,48.4,75.8
Reading,3,132,South Windsor School District,6,Orchard Hill School,2009-10,84,251.3,70.2,78.6
Reading,3,132,South Windsor School District,1,Philip R. Smith School,2009-10,43,247.3,58.1,74.4
Reading,3,132,South Windsor School District,2,Pleasant Valley School,2009-10,69,249.1,59.4,84.1
Reading,3,132,South Windsor School District,4,Wapping Elementary School,2009-10,36,241,50,72.2
Reading,3,131,Southington School District,15,Derynoski Elementary School,2009-10,97,245.1,62.9,83.5
Reading,3,131,Southington School District,13,Flanders School,2009-10,46,247.8,73.9,80.4
Reading,3,131,Southington School District,2,Hatton School,2009-10,46,261.8,78.3,87
Reading,3,131,Southington School District,6,Plantsville School at North Center,2009-10,35,260.6,74.3,85.7
Reading,3,131,Southington School District,7,South End School,2009-10,41,253.1,63.4,90.2
Reading,3,131,Southington School District,8,Strong School,2009-10,65,261.5,75.4,87.7
Reading,3,131,Southington School District,9,Thalberg School,2009-10,70,247,70,84.3
Reading,3,131,Southington School District,14,Urbin T. Kelley School,2009-10,64,252.5,70.3,82.8
Reading,3,133,Sprague School District,1,Sayles School,2009-10,36,235.7,47.2,75
Reading,3,134,Stafford School District,6,Stafford Elementary School,2009-10,124,243.2,60.5,79.8
Reading,3,135,Stamford School District,20,Davenport Ridge School,2009-10,80,223.7,35,46.3
Reading,3,135,Stamford School District,22,Hart School,2009-10,63,234.2,47.6,63.5
Reading,3,135,Stamford School District,12,Julia A. Stark School,2009-10,92,227.8,44.6,67.4
Reading,3,135,Stamford School District,5,K. T. Murphy School,2009-10,74,225.3,39.2,52.7
Reading,3,135,Stamford School District,6,Newfield School,2009-10,97,229,42.3,62.9
Reading,3,135,Stamford School District,18,Northeast School,2009-10,124,246.3,61.3,72.6
Reading,3,135,Stamford School District,8,Rogers International School,2009-10,90,252.1,63.3,83.3
Reading,3,135,Stamford School District,9,Roxbury School,2009-10,99,218.2,38.4,50.5
Reading,3,135,Stamford School District,11,Springdale School,2009-10,88,215.4,33,47.7
Reading,3,135,Stamford School District,21,Stillmeadow School,2009-10,90,230.6,51.1,64.4
Reading,3,135,Stamford School District,19,Toquam Magnet School,2009-10,85,246.3,63.5,75.3
Reading,3,135,Stamford School District,14,Westover School,2009-10,114,252.3,71.1,78.9
Reading,3,136,Sterling School District,3,Sterling Community School,2009-10,39,245.3,66.7,74.4
Reading,3,137,Stonington School District,5,Deans Mill School,2009-10,85,268.4,77.6,90.6
Reading,3,137,Stonington School District,4,West Broad Street School,2009-10,88,243.7,62.5,77.3
Reading,3,138,Stratford School District,3,Chapel School,2009-10,72,227.2,50,68.1
Reading,3,138,Stratford School District,13,Eli Whitney School,2009-10,78,238.1,53.8,76.9
Reading,3,138,Stratford School District,4,Franklin School,2009-10,41,229.2,48.8,65.9
Reading,3,138,Stratford School District,8,Lordship School,2009-10,20,235.3,45,70
Reading,3,138,Stratford School District,9,Nichols School,2009-10,62,235.6,46.8,69.4
Reading,3,138,Stratford School District,10,Second Hill Lane School,2009-10,72,234.5,51.4,66.7
Reading,3,138,Stratford School District,15,Stratford Academy - Johnson House,2009-10,94,249.2,67,83
Reading,3,138,Stratford School District,14,Wilcoxson School,2009-10,49,243.2,55.1,77.6
Reading,3,139,Suffield School District,3,McAlister Intermediate School,2009-10,196,253.6,71.4,84.7
Reading,3,140,Thomaston School District,1,Black Rock School,2009-10,91,243,59.3,80.2
Reading,3,141,Thompson School District,1,Mary R. Fisher Elementary School,2009-10,102,243.4,60.8,75.5
Reading,3,142,Tolland School District,2,Tolland Intermediate School,2009-10,223,251.8,73.5,84.3
Reading,3,143,Torrington School District,1,East School,2009-10,72,241.1,55.6,81.9
Reading,3,143,Torrington School District,2,Forbes School,2009-10,48,237.8,54.2,70.8
Reading,3,143,Torrington School District,8,Southwest School,2009-10,46,238,54.3,78.3
Reading,3,143,Torrington School District,9,Torringford School,2009-10,103,238.5,59.2,79.6
Reading,3,143,Torrington School District,13,Vogel-Wetmore School,2009-10,55,232,45.5,63.6
Reading,3,144,Trumbull School District,1,Booth Hill School,2009-10,78,260.7,74.4,85.9
Reading,3,144,Trumbull School District,8,Daniels Farm School,2009-10,87,250.6,65.5,86.2
Reading,3,144,Trumbull School District,10,Frenchtown Elementary School,2009-10,106,259.5,73.6,85.8
Reading,3,144,Trumbull School District,4,Jane Ryan School,2009-10,80,251.3,70,82.5
Reading,3,144,Trumbull School District,3,Middlebrook School,2009-10,68,250,72.1,82.4
Reading,3,144,Trumbull School District,9,Tashua School,2009-10,74,260.5,82.4,93.2
Reading,3,145,Union School District,1,Union Elementary School,2009-10,**,**,**,**
Reading,3,146,Vernon School District,14,Center Road School,2009-10,65,231.8,50.8,70.8
Reading,3,146,Vernon School District,1,Lake Street School,2009-10,47,241.9,55.3,74.5
Reading,3,146,Vernon School District,2,Maple Street School,2009-10,41,220,41.5,58.5
Reading,3,146,Vernon School District,3,Northeast School,2009-10,41,223.6,36.6,51.2
Reading,3,146,Vernon School District,10,Skinner Road School,2009-10,64,234.3,45.3,64.1
Reading,3,147,Voluntown School District,1,Voluntown Elementary School,2009-10,30,244.2,73.3,76.7
Reading,3,148,Wallingford School District,10,Cook Hill School,2009-10,57,246,64.9,78.9
Reading,3,148,Wallingford School District,9,Evarts C. Stevens School,2009-10,55,241,60,78.2
Reading,3,148,Wallingford School District,2,Highland School,2009-10,34,246.3,61.8,76.5
Reading,3,148,Wallingford School District,1,Moses Y. Beach School,2009-10,50,243.6,66,78
Reading,3,148,Wallingford School District,3,Parker Farms School,2009-10,60,231.4,46.7,61.7
Reading,3,148,Wallingford School District,12,Pond Hill School,2009-10,49,252.7,73.5,89.8
Reading,3,148,Wallingford School District,4,Rock Hill School,2009-10,61,246.5,62.3,80.3
Reading,3,148,Wallingford School District,8,Yalesville School,2009-10,96,250.5,67.7,86.5
Reading,3,151,Waterbury School District,21,B. W. Tinker School,2009-10,87,225.5,36.8,62.1
Reading,3,151,Waterbury School District,3,Barnard School,2009-10,34,206.1,20.6,38.2
Reading,3,151,Waterbury School District,10,Brooklyn Elementary School,2009-10,26,207,19.2,38.5
Reading,3,151,Waterbury School District,5,Bucks Hill School,2009-10,64,197.9,17.2,28.1
Reading,3,151,Waterbury School District,6,Bunker Hill School,2009-10,64,220.7,35.9,48.4
Reading,3,151,Waterbury School District,27,Carrington School,2009-10,66,206.5,25.8,33.3
Reading,3,151,Waterbury School District,9,Driggs School,2009-10,78,217.6,29.5,59
Reading,3,151,Waterbury School District,14,F. J. Kingsbury School,2009-10,65,211.9,23.1,44.6
Reading,3,151,Waterbury School District,26,Gilmartin School,2009-10,22,228.8,36.4,59.1
Reading,3,151,Waterbury School District,7,H. S. Chase School,2009-10,117,211.4,24.8,54.7
Reading,3,151,Waterbury School District,13,Hopeville School,2009-10,63,239.8,55.6,74.6
Reading,3,151,Waterbury School District,31,Maloney Interdistrict Magnet School,2009-10,83,241.2,57.8,73.5
Reading,3,151,Waterbury School District,11,Margaret M. Generali Elementary School,2009-10,81,222.7,35.8,54.3
Reading,3,151,Waterbury School District,28,Regan School,2009-10,42,236.4,47.6,76.2
Reading,3,151,Waterbury School District,33,Rotella Interdistrict Magnet School,2009-10,77,236,50.6,74
Reading,3,151,Waterbury School District,20,Sprague School,2009-10,53,206.3,18.9,37.7
Reading,3,151,Waterbury School District,22,Walsh School,2009-10,80,204.7,12.5,41.3
Reading,3,151,Waterbury School District,23,Washington School,2009-10,43,208.1,23.3,39.5
Reading,3,151,Waterbury School District,8,Wendell L. Cross School,2009-10,48,224.3,47.9,62.5
Reading,3,151,Waterbury School District,32,Woodrow Wilson School,2009-10,42,223.3,31,59.5
Reading,3,152,Waterford School District,6,Oswegatchie Elementary School,2009-10,69,248.2,66.7,82.6
Reading,3,152,Waterford School District,7,Quaker Hill Elementary School,2009-10,68,242.4,60.3,75
Reading,3,152,Waterford School District,5,Southwest Elementary School,2009-10,64,245.9,67.2,81.3
Reading,3,153,Watertown School District,3,Fletcher W. Judson School,2009-10,90,245.4,64.4,84.4
Reading,3,153,Watertown School District,4,Polk School,2009-10,121,241.1,58.7,77.7
Reading,3,155,West Hartford School District,16,Aiken School,2009-10,69,256.8,78.3,88.4
Reading,3,155,West Hartford School District,2,Braeburn School,2009-10,77,253.2,63.6,81.8
Reading,3,155,West Hartford School District,4,Bugbee School,2009-10,72,270.3,80.6,90.3
Reading,3,155,West Hartford School District,5,Charter Oak Academy,2009-10,43,242.9,58.1,74.4
Reading,3,155,West Hartford School District,6,Duffy School,2009-10,97,261.3,76.3,87.6
Reading,3,155,West Hartford School District,9,Morley School,2009-10,69,265.3,87,95.7
Reading,3,155,West Hartford School District,10,Norfeldt School,2009-10,70,267.1,81.4,94.3
Reading,3,155,West Hartford School District,17,Smith School,2009-10,55,239.1,54.5,74.5
Reading,3,155,West Hartford School District,12,Webster Hill School,2009-10,68,255.4,64.7,82.4
Reading,3,155,West Hartford School District,13,Whiting Lane School,2009-10,60,252,63.3,76.7
Reading,3,155,West Hartford School District,15,Wolcott School,2009-10,88,253,63.6,81.8
Reading,3,156,West Haven School District,8,Alma E. Pagels School,2009-10,49,243.4,67.3,75.5
Reading,3,156,West Haven School District,13,Anna V. Molloy School,2009-10,47,232,44.7,57.4
Reading,3,156,West Haven School District,10,Clarence E. Thompson School,2009-10,52,210.5,28.8,40.4
Reading,3,156,West Haven School District,6,Edith E. Mackrille School,2009-10,68,259.3,79.4,89.7
Reading,3,156,West Haven School District,3,Forest School,2009-10,48,230.6,47.9,68.8
Reading,3,156,West Haven School District,14,Savin Rock Community School,2009-10,62,224.9,38.7,58.1
Reading,3,156,West Haven School District,4,Seth G. Haley School,2009-10,64,250.3,67.2,81.3
Reading,3,156,West Haven School District,12,Washington School,2009-10,68,222.7,39.7,54.4
Reading,3,154,Westbrook School District,2,Daisy Ingraham School,2009-10,63,252.8,74.6,79.4
Reading,3,157,Weston School District,2,Weston Intermediate School,2009-10,209,257.9,75.6,86.1
Reading,3,158,Westport School District,3,Coleytown Elementary School,2009-10,89,257.5,71.9,88.8
Reading,3,158,Westport School District,4,Green's Farms School,2009-10,88,260.5,75,94.3
Reading,3,158,Westport School District,5,King's Highway Elementary School,2009-10,76,259.5,76.3,89.5
Reading,3,158,Westport School District,7,Long Lots School,2009-10,108,257.6,77.8,88
Reading,3,158,Westport School District,8,Saugatuck Elementary School,2009-10,72,273.5,81.9,91.7
Reading,3,159,Wethersfield School District,8,Alfred W. Hanmer School,2009-10,43,245.8,69.8,81.4
Reading,3,159,Wethersfield School District,10,Charles Wright School,2009-10,49,249.8,67.3,79.6
Reading,3,159,Wethersfield School District,2,Emerson-Williams School,2009-10,71,240.1,57.7,73.2
Reading,3,159,Wethersfield School District,11,Highcrest School,2009-10,54,246.4,59.3,87
Reading,3,159,Wethersfield School District,12,Samuel B. Webb Elementary School,2009-10,51,242.4,64.7,82.4
Reading,3,160,Willington School District,1,Center School,2009-10,47,251.1,68.1,85.1
Reading,3,161,Wilton School District,7,Cider Mill School,2009-10,330,275.6,89.4,94.2
Reading,3,162,Winchester School District,2,Mary P. Hinsdale School,2009-10,107,236.8,52.3,73.8
Reading,3,163,Windham School District,1,Natchaug School,2009-10,45,209,20,37.8
Reading,3,163,Windham School District,3,North Windham School,2009-10,76,227.1,39.5,59.2
Reading,3,163,Windham School District,6,W. B. Sweeney School,2009-10,68,208,25,45.6
Reading,3,163,Windham School District,5,Windham Center School,2009-10,53,211.6,18.9,47.2
Reading,3,165,Windsor Locks School District,4,South Elementary School,2009-10,113,235.6,50.4,71.7
